stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
YELLAMALAPACHETTY 15 MLD,2024-04-22 00:00:00,7.85,30.19,0.57,2.29,48.40,0.00,3.28,7.08,2.56,-,-,-,2024042200
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042200
DODDABELE 20 MLD,2024-04-21 23:45:00,6.78,30.20,0.4,1.7,42.51,6.03,16.24,9.65,4.07,-,-,-,2024042200
NAGASANDRA OLD 20 MLD,2024-04-21 23:45:00,7.39,26.70,1.67,2.5,48.81,7.97,16.07,0.00,4.17,-,-,-,2024042200
4MLD Cubbon Park TTP,2024-04-21 23:45:00,6.64,32.30,0.74,4.72,17.32,1.22,0.92,5.02,3.70,-,-,-,2024042200
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042200
STP Sarakki 5 MLD,2024-04-21 23:30:00,7.63,31.20,1.3,2.6,21.57,9.11,8.36,4.31,-,-,-,-,2024042200
Mailasandra STP 75 MLD,2024-04-21 23:45:00,7.03,29.10,0.0,0.0,49.68,13.77,16.34,4.85,0.77,-,-,-,2024042200
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042200
KR Puram STP 20 MLD,2024-04-21 23:45:00,6.92,28.20,2.31,4.62,48.12,6.78,17.35,6.74,-0.29,-,-,-,2024042200
1.5 MLD Lalbagh TTP,2024-04-21 23:45:00,7.2,31.40,0.6,3.05,19.71,2.13,2.48,4.32,2.61,-,-,-,2024042200
35MLD Agaram STP,2024-04-21 23:45:00,7.21,29.50,0.61,2.5,29.56,5.05,3.36,6.49,-,-,-,-,2024042200
Chikka_Bagur_5_MLD_STP,2024-04-22 00:00:00,7.26,29.70,2.21,4.4,45.20,6.40,10.0,12.80,-,-,-,-,2024042200
Yelahanka 10MLD TTP,2024-04-22 00:00:00,7.46,28.10,31.4,86.7,36.50,5.10,5.0,7.32,2.22,0.21,-,-,2024042200
40MLD OLD Rajacanal STP,2024-04-22 00:00:00,7.67,28.10,6.08,15.2,26.90,11.40,19.3,6.72,3.84,3.04,-,-,2024042200
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042200
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042200
150MLD STP_K&C valley,2024-04-21 23:45:00,7.19,-,1.03,5.72,-,4.50,9.69,-,-,0.98,-,-,2024042200
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042200
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042200
2MLD Ulsoor STP,2024-04-21 23:15:00,6.87,30.20,0.57,2.85,17.01,2.38,2.72,3.40,2.43,-,-,-,2024042201
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042201
KADUGODI 6 MLD STP,2024-04-22 00:45:00,7.78,30.00,0.3,8.84,37.21,7.09,9.14,6.68,1.77,-,-,-,2024042201
HORAMAVU 20 MLD,2024-04-22 00:45:00,7.75,32.30,1.15,2.9,40.82,8.50,10.47,6.46,4.60,-,-,-,2024042201
K AND C VALLEY 60 MLD,2024-04-22 00:55:00,6.88,30.40,1.04,3.8,29.90,3.90,6.87,10.73,8.63,-,-,-,2024042201
NAGASANDRA 20 MLD,2024-04-22 00:45:00,7.77,29.10,0.63,2.52,48.95,10.66,12.08,10.62,4.37,-,-,-,2024042201
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042201
YELLAMALAPACHETTY 15 MLD,2024-04-22 01:00:00,7.83,30.13,0.57,2.29,51.44,0.00,3.22,7.08,2.55,-,-,-,2024042201
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042201
DODDABELE 20 MLD,2024-04-22 00:45:00,6.78,30.20,0.39,1.7,46.44,5.83,24.24,9.43,4.07,-,-,-,2024042201
NAGASANDRA OLD 20 MLD,2024-04-22 00:45:00,7.83,24.40,0.68,1.02,48.51,7.79,15.7,0.00,1.70,-,-,-,2024042201
4MLD Cubbon Park TTP,2024-04-22 00:45:00,6.65,32.30,0.74,4.72,17.31,1.22,0.92,5.02,3.70,-,-,-,2024042201
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042201
STP Sarakki 5 MLD,2024-04-22 00:45:00,7.63,31.20,1.3,2.6,21.57,9.11,8.38,4.31,-,-,-,-,2024042201
Mailasandra STP 75 MLD,2024-04-22 00:45:00,7.05,29.00,0.0,0.0,49.71,13.79,16.32,4.78,0.77,-,-,-,2024042201
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042201
KR Puram STP 20 MLD,2024-04-22 00:45:00,6.92,28.20,2.36,4.72,49.00,6.01,24.39,6.86,0.13,-,-,-,2024042201
1.5 MLD Lalbagh TTP,2024-04-22 00:45:00,7.2,31.20,0.57,2.95,20.17,2.33,2.85,4.49,3.44,-,-,-,2024042201
35MLD Agaram STP,2024-04-22 00:45:00,7.2,29.50,0.6,2.46,29.52,5.04,3.3,6.48,-,-,-,-,2024042201
Chikka_Bagur_5_MLD_STP,2024-04-22 01:00:00,7.32,29.70,0.84,1.7,46.40,6.60,11.5,13.20,-,-,-,-,2024042201
Yelahanka 10MLD TTP,2024-04-22 01:00:00,7.44,28.00,31.61,88.09,36.20,5.00,5.0,7.29,2.51,0.21,-,-,2024042201
40MLD OLD Rajacanal STP,2024-04-22 01:15:00,7.68,28.10,6.19,15.48,26.90,11.40,19.3,6.72,3.84,3.10,-,-,2024042201
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042201
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042201
150MLD STP_K&C valley,2024-04-22 00:45:00,7.22,-,1.04,5.72,-,4.47,9.69,-,-,0.98,-,-,2024042201
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042201
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042201
2MLD Ulsoor STP,2024-04-21 23:15:00,6.87,30.20,0.57,2.85,17.01,2.38,2.72,3.40,2.43,-,-,-,2024042202
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042202
KADUGODI 6 MLD STP,2024-04-22 01:45:00,7.73,30.10,0.3,8.8,37.25,7.09,9.44,6.67,1.77,-,-,-,2024042202
HORAMAVU 20 MLD,2024-04-22 01:45:00,7.76,32.40,1.16,2.9,40.92,8.51,10.53,6.44,4.64,-,-,-,2024042202
K AND C VALLEY 60 MLD,2024-04-22 01:53:30,6.89,30.30,1.02,3.8,30.05,3.89,6.94,10.54,8.47,-,-,-,2024042202
NAGASANDRA 20 MLD,2024-04-22 01:45:00,7.78,29.00,0.64,2.56,48.94,10.62,12.06,9.93,4.36,-,-,-,2024042202
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042202
YELLAMALAPACHETTY 15 MLD,2024-04-22 02:00:00,7.81,30.05,0.57,2.28,51.78,0.00,3.16,7.11,2.56,-,-,-,2024042202
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042202
DODDABELE 20 MLD,2024-04-22 01:45:00,6.78,30.20,0.39,1.7,44.46,5.79,20.51,9.35,4.07,-,-,-,2024042202
NAGASANDRA OLD 20 MLD,2024-04-22 01:45:00,7.96,23.00,0.15,0.23,48.40,7.74,15.55,0.00,0.38,-,-,-,2024042202
4MLD Cubbon Park TTP,2024-04-22 01:45:00,6.64,32.30,0.74,4.71,17.31,1.21,0.92,5.02,3.70,-,-,-,2024042202
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042202
STP Sarakki 5 MLD,2024-04-22 01:45:00,7.64,31.20,1.29,2.58,21.58,9.13,8.46,4.32,-,-,-,-,2024042202
Mailasandra STP 75 MLD,2024-04-22 01:45:00,7.04,28.80,0.0,0.0,49.65,13.77,16.34,4.71,0.77,-,-,-,2024042202
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042202
KR Puram STP 20 MLD,2024-04-22 01:45:00,6.91,28.20,2.45,4.9,50.59,4.64,32.94,7.08,-0.60,-,-,-,2024042202
1.5 MLD Lalbagh TTP,2024-04-22 01:45:00,7.2,31.20,0.56,2.85,20.06,2.28,2.75,3.96,3.03,-,-,-,2024042202
35MLD Agaram STP,2024-04-22 01:45:00,7.15,29.90,0.6,2.46,29.32,5.01,3.3,6.43,-,-,-,-,2024042202
Chikka_Bagur_5_MLD_STP,2024-04-22 02:00:00,7.38,29.60,0.61,1.2,46.00,6.70,10.6,13.40,-,-,-,-,2024042202
Yelahanka 10MLD TTP,2024-04-22 02:00:00,7.43,28.00,31.08,88.61,36.30,4.80,4.7,7.23,2.91,0.21,-,-,2024042202
40MLD OLD Rajacanal STP,2024-04-22 02:00:00,7.68,28.00,6.2,15.5,26.90,11.40,19.3,6.72,3.84,3.10,-,-,2024042202
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042202
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042202
150MLD STP_K&C valley,2024-04-22 01:45:00,7.21,-,1.04,5.72,-,4.47,9.69,-,-,0.98,-,-,2024042202
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042202
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042202
2MLD Ulsoor STP,2024-04-22 02:30:00,6.87,30.00,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024042203
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042203
KADUGODI 6 MLD STP,2024-04-22 02:45:00,7.92,30.00,0.3,9.12,37.26,7.10,9.21,6.68,1.77,-,-,-,2024042203
HORAMAVU 20 MLD,2024-04-22 02:45:00,7.8,32.40,1.17,2.9,40.94,8.51,10.57,6.49,4.68,-,-,-,2024042203
K AND C VALLEY 60 MLD,2024-04-22 02:55:00,6.82,30.40,1.01,3.8,30.01,3.98,6.98,10.94,8.38,-,-,-,2024042203
NAGASANDRA 20 MLD,2024-04-22 02:45:00,7.79,28.90,0.62,2.48,49.07,10.64,12.16,9.85,4.34,-,-,-,2024042203
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042203
YELLAMALAPACHETTY 15 MLD,2024-04-22 03:00:00,7.82,30.06,0.57,2.28,49.02,0.00,3.09,7.10,2.56,-,-,-,2024042203
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042203
DODDABELE 20 MLD,2024-04-22 02:45:00,6.78,30.30,0.38,1.7,42.63,6.27,16.18,9.94,4.07,-,-,-,2024042203
NAGASANDRA OLD 20 MLD,2024-04-22 02:45:00,8.1,23.20,0.22,0.33,48.35,7.83,15.48,0.00,0.55,-,-,-,2024042203
4MLD Cubbon Park TTP,2024-04-22 02:45:00,6.67,32.30,0.74,4.72,17.32,1.22,0.92,5.02,3.70,-,-,-,2024042203
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042203
STP Sarakki 5 MLD,2024-04-22 02:30:00,7.64,31.20,1.29,2.58,21.72,9.35,8.9,4.34,-,-,-,-,2024042203
Mailasandra STP 75 MLD,2024-04-22 02:45:00,7.04,28.60,0.0,0.0,49.65,13.76,16.37,5.39,0.77,-,-,-,2024042203
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042203
KR Puram STP 20 MLD,2024-04-22 02:45:00,6.9,28.10,2.56,5.12,48.67,6.69,19.17,6.81,-0.37,-,-,-,2024042203
1.5 MLD Lalbagh TTP,2024-04-22 02:45:00,7.21,31.10,0.55,2.78,20.53,2.47,3.11,4.49,2.37,-,-,-,2024042203
35MLD Agaram STP,2024-04-22 02:45:00,7.15,29.90,0.6,2.46,29.32,5.01,3.3,6.43,-,-,-,-,2024042203
Chikka_Bagur_5_MLD_STP,2024-04-22 03:00:00,7.35,29.60,0.53,1.1,47.20,6.60,12.3,13.20,-,-,-,-,2024042203
Yelahanka 10MLD TTP,2024-04-22 03:00:00,7.42,27.90,30.5,85.51,36.10,4.90,4.9,7.22,2.65,0.21,-,-,2024042203
40MLD OLD Rajacanal STP,2024-04-22 02:45:00,7.68,28.00,6.18,15.45,26.90,11.40,19.3,6.72,3.84,3.09,-,-,2024042203
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042203
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042203
150MLD STP_K&C valley,2024-04-22 02:45:00,7.34,-,1.04,5.73,-,4.50,9.69,-,-,0.98,-,-,2024042203
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042203
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042203
2MLD Ulsoor STP,2024-04-22 02:30:00,6.87,30.00,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024042204
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042204
KADUGODI 6 MLD STP,2024-04-22 03:45:00,7.77,30.20,0.3,8.9,37.21,7.09,9.13,6.67,1.77,-,-,-,2024042204
HORAMAVU 20 MLD,2024-04-22 03:45:00,7.78,32.30,1.16,2.9,40.95,8.51,10.6,6.47,4.64,-,-,-,2024042204
K AND C VALLEY 60 MLD,2024-04-22 03:53:30,6.81,30.30,1.02,3.8,31.22,3.88,9.19,10.51,8.47,-,-,-,2024042204
NAGASANDRA 20 MLD,2024-04-22 03:45:00,7.8,28.70,0.61,2.44,49.14,10.63,12.21,10.21,4.31,-,-,-,2024042204
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042204
YELLAMALAPACHETTY 15 MLD,2024-04-22 04:00:00,7.82,30.08,0.57,2.29,48.46,0.00,3.03,7.05,2.56,-,-,-,2024042204
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042204
DODDABELE 20 MLD,2024-04-22 03:45:00,6.78,30.10,0.38,1.6,42.53,6.21,16.03,9.83,4.07,-,-,-,2024042204
NAGASANDRA OLD 20 MLD,2024-04-22 03:45:00,8.01,22.30,0.13,0.19,48.30,7.69,15.4,0.00,0.32,-,-,-,2024042204
4MLD Cubbon Park TTP,2024-04-22 03:45:00,6.65,32.30,0.74,4.72,17.31,1.22,0.92,5.02,3.70,-,-,-,2024042204
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042204
STP Sarakki 5 MLD,2024-04-22 03:45:00,7.64,31.10,1.28,2.56,21.78,9.43,9.02,4.36,-,-,-,-,2024042204
Mailasandra STP 75 MLD,2024-04-22 03:45:00,7.05,28.50,0.0,0.0,49.65,13.77,16.37,5.25,0.77,-,-,-,2024042204
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042204
KR Puram STP 20 MLD,2024-04-22 03:45:00,6.89,28.10,2.76,5.52,48.19,6.24,17.87,6.75,-0.63,-,-,-,2024042204
1.5 MLD Lalbagh TTP,2024-04-22 03:45:00,7.23,31.00,0.54,2.75,20.74,2.55,3.22,2.89,1.32,-,-,-,2024042204
35MLD Agaram STP,2024-04-22 03:45:00,7.16,29.70,0.59,2.42,29.36,5.01,3.24,6.44,-,-,-,-,2024042204
Chikka_Bagur_5_MLD_STP,2024-04-22 04:00:00,7.34,29.50,0.55,1.1,49.20,6.60,14.4,13.20,-,-,-,-,2024042204
Yelahanka 10MLD TTP,2024-04-22 04:00:00,7.43,27.90,30.98,85.82,36.50,4.80,4.7,7.28,2.29,0.21,-,-,2024042204
40MLD OLD Rajacanal STP,2024-04-22 04:15:00,7.68,27.90,6.14,15.35,26.50,11.80,19.9,6.62,3.84,3.07,-,-,2024042204
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042204
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042204
150MLD STP_K&C valley,2024-04-22 03:45:00,7.27,-,1.04,5.72,-,4.50,9.69,-,-,0.98,-,-,2024042204
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042204
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042204
2MLD Ulsoor STP,2024-04-22 02:30:00,6.87,30.00,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024042205
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042205
KADUGODI 6 MLD STP,2024-04-22 04:45:00,7.75,30.30,0.3,8.89,37.26,7.10,9.46,6.68,1.77,-,-,-,2024042205
HORAMAVU 20 MLD,2024-04-22 04:45:00,7.75,32.30,1.15,2.9,40.94,8.51,10.61,6.52,4.60,-,-,-,2024042205
K AND C VALLEY 60 MLD,2024-04-22 04:55:00,6.86,30.30,1.02,3.7,30.03,4.03,6.86,11.22,8.47,-,-,-,2024042205
NAGASANDRA 20 MLD,2024-04-22 04:45:00,7.8,28.40,0.59,2.36,48.98,10.69,12.05,10.97,4.28,-,-,-,2024042205
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042205
YELLAMALAPACHETTY 15 MLD,2024-04-22 05:00:00,7.81,30.04,0.57,2.28,51.93,0.65,2.98,7.07,2.56,-,-,-,2024042205
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042205
DODDABELE 20 MLD,2024-04-22 04:45:00,6.77,30.00,0.38,1.7,42.47,6.17,15.96,9.77,4.06,-,-,-,2024042205
NAGASANDRA OLD 20 MLD,2024-04-22 04:45:00,7.97,23.10,0.17,0.25,48.32,7.80,15.41,0.00,0.43,-,-,-,2024042205
4MLD Cubbon Park TTP,2024-04-22 04:45:00,6.66,32.20,0.73,4.72,17.31,1.22,0.92,5.02,3.65,-,-,-,2024042205
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042205
STP Sarakki 5 MLD,2024-04-22 04:30:00,7.64,31.20,1.28,2.56,21.72,9.35,8.88,4.34,-,-,-,-,2024042205
Mailasandra STP 75 MLD,2024-04-22 04:45:00,7.06,28.50,0.0,0.0,49.65,13.77,16.38,5.64,0.78,-,-,-,2024042205
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042205
KR Puram STP 20 MLD,2024-04-22 04:45:00,6.88,28.00,2.88,5.76,48.32,6.88,17.96,6.76,-0.66,-,-,-,2024042205
1.5 MLD Lalbagh TTP,2024-04-22 04:45:00,7.23,30.80,0.53,2.65,20.58,2.47,3.05,4.14,3.20,-,-,-,2024042205
35MLD Agaram STP,2024-04-22 04:45:00,7.16,29.60,0.6,2.46,29.36,5.01,3.3,6.44,-,-,-,-,2024042205
Chikka_Bagur_5_MLD_STP,2024-04-22 05:00:00,7.33,29.50,0.68,1.4,47.60,6.70,12.4,13.40,-,-,-,-,2024042205
Yelahanka 10MLD TTP,2024-04-22 05:00:00,7.43,27.90,31.07,86.91,36.20,4.90,4.8,7.27,2.23,0.21,-,-,2024042205
40MLD OLD Rajacanal STP,2024-04-22 04:30:00,7.68,27.90,6.14,15.35,26.50,11.80,19.9,6.62,3.84,3.07,-,-,2024042205
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042205
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042205
150MLD STP_K&C valley,2024-04-22 04:45:00,7.19,-,1.04,5.72,-,4.50,9.69,-,-,0.98,-,-,2024042205
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042205
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042205
2MLD Ulsoor STP,2024-04-22 02:30:00,6.87,30.00,0.57,2.85,13.02,1.82,2.08,2.60,1.86,-,-,-,2024042206
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042206
KADUGODI 6 MLD STP,2024-04-22 05:45:00,7.91,30.10,0.3,9.17,37.27,7.10,9.27,6.68,1.77,-,-,-,2024042206
HORAMAVU 20 MLD,2024-04-22 05:45:00,7.79,32.30,1.16,2.8,40.94,8.49,10.64,6.30,4.64,-,-,-,2024042206
K AND C VALLEY 60 MLD,2024-04-22 05:55:00,6.87,30.30,1.03,3.7,30.13,3.99,6.94,10.95,8.55,-,-,-,2024042206
NAGASANDRA 20 MLD,2024-04-22 05:45:00,7.8,28.30,0.59,2.36,48.98,10.63,12.07,10.48,4.25,-,-,-,2024042206
RAJACANAL 40 MLD,2024-04-20 11:15:00,7.62,30.60,1.35,2.5,30.02,4.74,4.07,9.20,6.48,-,-,-,2024042206
YELLAMALAPACHETTY 15 MLD,2024-04-22 06:00:00,7.8,30.01,0.57,2.28,49.63,1.74,2.91,7.03,2.56,-,-,-,2024042206
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024042206
DODDABELE 20 MLD,2024-04-22 05:45:00,6.75,30.20,0.38,1.6,42.25,6.15,15.69,9.76,4.05,-,-,-,2024042206
NAGASANDRA OLD 20 MLD,2024-04-22 05:45:00,8.08,23.60,0.09,0.14,48.23,7.68,15.32,0.00,0.23,-,-,-,2024042206
4MLD Cubbon Park TTP,2024-04-22 05:45:00,6.66,32.20,0.73,4.72,17.31,1.22,0.92,5.02,3.65,-,-,-,2024042206
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024042206
STP Sarakki 5 MLD,2024-04-22 05:45:00,7.64,31.10,1.27,2.54,21.57,9.11,8.38,4.31,-,-,-,-,2024042206
Mailasandra STP 75 MLD,2024-04-22 05:45:00,7.05,28.40,0.0,0.0,49.64,13.77,16.39,5.33,0.78,-,-,-,2024042206
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024042206
KR Puram STP 20 MLD,2024-04-22 05:45:00,6.87,27.90,2.99,5.98,47.83,7.60,14.83,6.70,-0.66,-,-,-,2024042206
1.5 MLD Lalbagh TTP,2024-04-22 05:45:00,7.23,30.80,0.52,2.67,20.53,2.44,3.03,4.35,2.98,-,-,-,2024042206
35MLD Agaram STP,2024-04-22 05:45:00,7.32,29.70,0.63,2.58,30.01,5.12,3.46,6.59,-,-,-,-,2024042206
Chikka_Bagur_5_MLD_STP,2024-04-22 06:00:00,7.31,29.50,0.9,1.8,44.70,6.40,9.5,12.80,-,-,-,-,2024042206
Yelahanka 10MLD TTP,2024-04-22 06:00:00,7.42,27.90,31.24,87.44,36.40,5.00,5.0,7.27,2.23,0.21,-,-,2024042206
40MLD OLD Rajacanal STP,2024-04-22 04:30:00,7.68,27.90,6.14,15.35,26.50,11.80,19.9,6.62,3.84,3.07,-,-,2024042206
Hennur 1MLD TTP,2024-04-17 14:15:00,7.12,30.40,0.59,0.88,20.60,2.50,4.0,5.03,4.21,0.12,-,-,2024042206
4_MLD_Madiwala_STP,2024-04-20 00:02:00,7.48,28.20,2.24,6.5,35.19,6.45,4.2,8.80,-,-,-,-,2024042206
150MLD STP_K&C valley,2024-04-22 05:45:00,7.18,-,1.04,5.73,-,4.50,9.69,-,-,0.99,-,-,2024042206
20Mld KR Puram STP New,2024-04-21 19:15:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.87,6.31,2024042206
10 MLD STP HULIMAVU,2024-04-21 11:45:00,8.05,-,2.07,3.76,13.85,0.83,2.26,1.20,-,-,4.10,4.34,2024042206
2MLD Ulsoor STP,2024-04-22 05:45:00,6.87,29.80,0.57,2.85,9.87,1.38,1.58,1.97,1.41,-,-,-,2024042207
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024042207
KADUGODI 6 MLD STP,2024-04-22 06:45:00,7.77,30.30,0.3,9.0,37.25,7.09,9.29,6.67,1.77,-,-,-,2024042207
HORAMAVU 20 MLD,2024-04-22 06:45:00,7.77,32.40,1.15,2.9,41.00,8.49,10.69,6.31,4.60,-,-,-,2024042207
