stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
4MLD Cubbon Park TTP,2024-05-31 05:00:00,7.31,29.20,0.89,5.56,17.38,1.28,0.93,5.04,3.31,-,-,-,2024053105
KADABEESANAHALLI 50 MLD,2024-05-31 05:00:00,10.52,26.20,24.62,83.71,-,-,182.74,10.75,110.79,-,-,-,2024053105
STP Sarakki 5 MLD,2024-05-31 04:30:00,7.79,29.70,2.83,5.66,22.16,9.97,9.06,4.43,-,-,-,-,2024053105
Mailasandra STP 75 MLD,2024-05-31 04:45:00,6.6,28.10,4.71,7.54,49.42,15.96,18.47,28.09,1.56,-,-,-,2024053105
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053105
KR Puram STP 20 MLD,2024-05-31 05:00:00,6.75,27.30,2.87,5.74,62.87,12.03,63.40,8.80,1.51,-,-,-,2024053105
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053105
35MLD Agaram STP,2024-05-31 04:45:00,7.3,28.10,0.45,1.84,29.93,5.11,2.47,6.57,-,-,-,-,2024053105
Chikka_Bagur_5_MLD_STP,2024-05-31 05:00:00,7.8,27.80,1.79,3.6,44.20,6.90,8.20,13.80,-,-,-,-,2024053105
Yelahanka 10MLD TTP,2024-05-31 05:00:00,7.3,27.50,1.89,5.28,42.50,7.70,6.60,8.55,2.24,0.22,-,-,2024053105
40MLD OLD Rajacanal STP,2024-05-31 05:00:00,7.54,27.30,2.47,6.18,34.70,9.80,12.60,8.55,3.77,1.24,-,-,2024053105
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053105
4_MLD_Madiwala_STP,2024-05-31 05:00:00,7.56,27.30,0.85,2.5,34.90,4.55,3.93,8.73,-,-,-,-,2024053105
150MLD STP_K&C valley,2024-05-31 04:45:00,7.51,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024053105
20Mld KR Puram STP New,2024-05-31 04:45:00,7.7,-,2.66,3.4,41.37,6.34,6.77,9.04,-,-,0.00,2.03,2024053105
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053105
2MLD Ulsoor STP,2024-05-31 04:30:00,6.9,28.30,0.59,2.95,19.53,2.73,3.12,3.91,2.79,-,-,-,2024053106
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053106
KADUGODI 6 MLD STP,2024-05-31 05:45:00,7.72,22.90,0.5,4.69,38.49,7.32,12.43,6.63,2.95,-,-,-,2024053106
HORAMAVU 20 MLD,2024-05-31 05:45:00,7.74,31.10,1.07,2.6,39.98,8.80,9.66,6.05,4.28,-,-,-,2024053106
K AND C VALLEY 60 MLD,2024-05-31 05:53:30,6.77,29.30,0.9,2.6,28.26,4.04,6.18,9.80,7.47,-,-,-,2024053106
NAGASANDRA 20 MLD,2024-05-31 05:45:00,7.75,27.10,0.57,2.28,-,-,-,-,4.07,-,-,-,2024053106
RAJACANAL 40 MLD,2024-05-31 05:45:00,7.74,28.70,0.84,2.3,28.67,3.60,4.23,8.06,4.03,-,-,-,2024053106
YELLAMALAPACHETTY 15 MLD,2024-05-31 06:00:00,15.76,-,1.75,7.01,53.07,7.20,17.52,5.43,7.01,-,-,-,2024053106
BELLANDUR 90 MLD,2024-05-31 05:45:00,7.62,28.80,0.52,3.4,27.02,4.86,6.62,5.40,3.38,-,-,-,2024053106
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053106
NAGASANDRA OLD 20 MLD,2024-05-31 05:45:00,6.89,21.90,3.05,4.57,48.35,9.12,15.22,0.00,7.62,-,-,-,2024053106
4MLD Cubbon Park TTP,2024-05-31 06:00:00,7.3,29.30,0.92,5.72,17.38,1.28,0.93,5.04,3.41,-,-,-,2024053106
KADABEESANAHALLI 50 MLD,2024-05-31 06:00:00,10.56,26.30,27.52,93.57,-,-,180.01,13.22,123.84,-,-,-,2024053106
STP Sarakki 5 MLD,2024-05-31 05:30:00,7.8,29.70,2.81,5.62,22.15,9.95,9.02,4.43,-,-,-,-,2024053106
Mailasandra STP 75 MLD,2024-05-31 05:45:00,6.61,28.10,4.7,7.52,49.42,15.97,18.48,28.30,1.56,-,-,-,2024053106
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053106
KR Puram STP 20 MLD,2024-05-31 06:00:00,6.74,27.30,2.96,5.92,62.82,12.50,62.42,8.79,1.51,-,-,-,2024053106
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053106
35MLD Agaram STP,2024-05-31 05:45:00,7.28,28.30,0.45,1.84,29.85,5.10,2.47,6.55,-,-,-,-,2024053106
Chikka_Bagur_5_MLD_STP,2024-05-31 06:00:00,7.77,27.90,1.68,3.4,44.30,6.70,8.60,13.40,-,-,-,-,2024053106
Yelahanka 10MLD TTP,2024-05-31 06:00:00,7.3,27.50,1.91,5.33,43.00,7.70,6.70,8.56,2.24,0.22,-,-,2024053106
40MLD OLD Rajacanal STP,2024-05-31 06:00:00,7.51,27.20,2.43,6.08,34.10,9.70,12.60,8.56,3.76,1.22,-,-,2024053106
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053106
4_MLD_Madiwala_STP,2024-05-31 06:00:00,7.56,27.30,0.88,2.6,34.90,4.59,3.93,8.73,-,-,-,-,2024053106
150MLD STP_K&C valley,2024-05-31 05:45:00,7.55,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024053106
20Mld KR Puram STP New,2024-05-31 05:45:00,7.7,-,4.59,4.75,41.24,6.34,6.75,9.27,-,-,0.00,2.03,2024053106
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053106
2MLD Ulsoor STP,2024-05-31 04:30:00,6.9,28.30,0.59,2.95,19.53,2.73,3.12,3.91,2.79,-,-,-,2024053107
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053107
KADUGODI 6 MLD STP,2024-05-31 06:45:00,7.69,23.00,0.5,4.72,38.34,7.33,11.17,6.65,2.95,-,-,-,2024053107
HORAMAVU 20 MLD,2024-05-31 06:45:00,7.75,31.10,1.08,2.6,40.14,8.80,9.77,5.96,4.32,-,-,-,2024053107
K AND C VALLEY 60 MLD,2024-05-31 06:53:30,6.81,29.30,0.87,2.7,28.27,4.06,6.15,9.76,7.22,-,-,-,2024053107
NAGASANDRA 20 MLD,2024-05-31 06:45:00,7.76,26.90,0.55,2.2,-,-,-,-,4.05,-,-,-,2024053107
RAJACANAL 40 MLD,2024-05-31 06:45:00,7.74,28.80,0.84,2.3,28.69,3.60,4.24,8.05,4.03,-,-,-,2024053107
YELLAMALAPACHETTY 15 MLD,2024-05-31 07:00:00,16.08,-,1.79,7.15,54.26,7.09,17.86,5.31,7.15,-,-,-,2024053107
BELLANDUR 90 MLD,2024-05-31 06:45:00,7.62,28.70,0.52,3.4,27.02,4.87,6.64,5.40,3.38,-,-,-,2024053107
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053107
NAGASANDRA OLD 20 MLD,2024-05-31 06:45:00,7.45,24.00,1.37,2.06,48.54,9.37,15.51,0.00,3.42,-,-,-,2024053107
4MLD Cubbon Park TTP,2024-05-31 07:00:00,7.3,29.20,0.92,5.71,17.38,1.28,0.93,5.04,3.39,-,-,-,2024053107
KADABEESANAHALLI 50 MLD,2024-05-31 07:00:00,10.56,26.20,27.34,92.96,-,-,226.10,5.10,123.03,-,-,-,2024053107
STP Sarakki 5 MLD,2024-05-31 06:30:00,7.82,29.50,2.9,5.8,22.17,9.98,9.07,4.43,-,-,-,-,2024053107
Mailasandra STP 75 MLD,2024-05-31 06:45:00,6.56,27.80,5.43,8.69,49.39,15.96,18.49,28.65,1.57,-,-,-,2024053107
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053107
KR Puram STP 20 MLD,2024-05-31 07:00:00,6.78,27.20,2.39,4.78,62.79,12.45,62.45,8.79,1.51,-,-,-,2024053107
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053107
35MLD Agaram STP,2024-05-31 06:45:00,7.26,28.30,0.45,1.84,29.77,5.08,2.47,6.53,-,-,-,-,2024053107
Chikka_Bagur_5_MLD_STP,2024-05-31 07:00:00,7.73,28.00,1.85,3.7,44.30,6.90,8.20,13.80,-,-,-,-,2024053107
Yelahanka 10MLD TTP,2024-05-31 07:00:00,7.3,27.50,1.9,5.33,42.90,7.90,6.80,8.55,2.24,0.22,-,-,2024053107
40MLD OLD Rajacanal STP,2024-05-31 07:00:00,7.42,27.20,2.26,5.65,34.20,9.70,12.60,8.50,3.71,1.13,-,-,2024053107
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053107
4_MLD_Madiwala_STP,2024-05-31 07:00:00,7.62,27.20,0.81,2.3,34.91,4.32,3.96,8.73,-,-,-,-,2024053107
150MLD STP_K&C valley,2024-05-31 06:45:00,7.51,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024053107
20Mld KR Puram STP New,2024-05-31 06:45:00,7.7,-,4.59,4.75,41.24,6.34,6.75,9.27,-,-,0.00,3.36,2024053107
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053107
2MLD Ulsoor STP,2024-05-31 04:30:00,6.9,28.30,0.59,2.95,19.53,2.73,3.12,3.91,2.79,-,-,-,2024053108
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053108
KADUGODI 6 MLD STP,2024-05-31 07:45:00,7.83,22.80,0.5,4.8,38.41,7.33,11.57,6.65,2.95,-,-,-,2024053108
HORAMAVU 20 MLD,2024-05-31 07:45:00,7.8,31.30,1.1,2.6,40.32,8.82,9.88,5.97,4.40,-,-,-,2024053108
K AND C VALLEY 60 MLD,2024-05-31 07:53:30,6.71,29.40,0.83,2.5,28.17,4.14,5.71,9.79,6.89,-,-,-,2024053108
NAGASANDRA 20 MLD,2024-05-31 07:45:00,7.72,27.60,0.58,2.32,-,-,-,-,4.03,-,-,-,2024053108
RAJACANAL 40 MLD,2024-05-31 07:45:00,7.73,28.80,0.85,2.3,28.73,3.61,4.28,8.04,4.08,-,-,-,2024053108
YELLAMALAPACHETTY 15 MLD,2024-05-31 08:00:00,15.9,-,1.77,7.07,53.41,6.82,17.66,5.23,7.07,-,-,-,2024053108
BELLANDUR 90 MLD,2024-05-31 07:45:00,7.62,28.80,0.52,3.4,27.02,4.86,6.64,5.40,3.38,-,-,-,2024053108
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053108
NAGASANDRA OLD 20 MLD,2024-05-31 07:45:00,7.19,26.30,1.39,2.09,48.74,9.56,15.85,1.04,3.47,-,-,-,2024053108
4MLD Cubbon Park TTP,2024-05-31 08:00:00,7.3,29.20,0.91,5.67,17.38,1.28,0.93,5.04,3.40,-,-,-,2024053108
KADABEESANAHALLI 50 MLD,2024-05-31 08:00:00,10.47,26.20,22.27,75.72,-,-,247.89,14.90,100.22,-,-,-,2024053108
STP Sarakki 5 MLD,2024-05-31 07:30:00,7.8,29.40,3.08,6.16,22.19,10.03,9.13,4.44,-,-,-,-,2024053108
Mailasandra STP 75 MLD,2024-05-31 07:30:00,6.53,27.60,5.78,9.25,49.31,15.83,18.49,28.17,1.59,-,-,-,2024053108
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053108
KR Puram STP 20 MLD,2024-05-31 08:00:00,6.8,27.20,2.15,4.3,62.37,12.44,60.68,8.73,1.51,-,-,-,2024053108
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053108
35MLD Agaram STP,2024-05-31 07:45:00,7.21,28.40,0.45,1.84,29.56,5.05,2.47,6.49,-,-,-,-,2024053108
Chikka_Bagur_5_MLD_STP,2024-05-31 08:00:00,7.78,27.70,1.92,3.8,44.40,6.90,8.40,13.80,-,-,-,-,2024053108
Yelahanka 10MLD TTP,2024-05-31 08:00:00,7.3,27.40,1.91,5.33,42.80,7.80,6.80,8.54,2.24,0.22,-,-,2024053108
40MLD OLD Rajacanal STP,2024-05-31 07:45:00,7.39,27.20,2.11,5.27,33.40,9.50,12.50,8.59,3.69,1.05,-,-,2024053108
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053108
4_MLD_Madiwala_STP,2024-05-31 08:00:00,7.62,27.20,0.79,2.3,34.91,4.02,3.97,8.73,-,-,-,-,2024053108
150MLD STP_K&C valley,2024-05-31 07:45:00,7.49,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024053108
20Mld KR Puram STP New,2024-05-31 07:45:00,7.7,-,4.59,4.75,41.24,6.34,6.75,9.27,-,-,0.00,3.36,2024053108
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053108
2MLD Ulsoor STP,2024-05-31 09:00:00,7.04,29.10,0.59,2.95,25.48,3.57,4.08,5.10,3.64,-,-,-,2024053109
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053109
KADUGODI 6 MLD STP,2024-05-31 08:45:00,7.71,22.90,0.5,4.76,38.31,7.34,11.03,6.67,2.95,-,-,-,2024053109
HORAMAVU 20 MLD,2024-05-31 08:45:00,7.82,31.30,1.11,2.6,40.36,8.82,9.93,5.91,4.44,-,-,-,2024053109
K AND C VALLEY 60 MLD,2024-05-31 08:53:30,6.7,29.60,0.83,2.5,28.38,4.18,5.96,9.88,6.89,-,-,-,2024053109
NAGASANDRA 20 MLD,2024-05-31 08:45:00,7.72,27.70,0.6,2.4,-,-,-,-,4.16,-,-,-,2024053109
RAJACANAL 40 MLD,2024-05-31 08:45:00,7.71,29.00,0.86,2.3,28.74,3.63,4.28,8.06,4.13,-,-,-,2024053109
YELLAMALAPACHETTY 15 MLD,2024-05-31 09:00:00,15.0,-,1.67,6.67,54.57,7.91,16.67,5.69,6.67,-,-,-,2024053109
BELLANDUR 90 MLD,2024-05-31 08:45:00,7.62,29.00,0.53,3.4,27.03,4.86,6.71,5.41,3.44,-,-,-,2024053109
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053109
NAGASANDRA OLD 20 MLD,2024-05-31 08:45:00,7.23,26.50,1.69,2.54,48.98,9.41,16.08,0.00,4.23,-,-,-,2024053109
4MLD Cubbon Park TTP,2024-05-31 09:00:00,7.31,29.20,0.9,5.61,17.38,1.28,0.93,5.04,3.27,-,-,-,2024053109
KADABEESANAHALLI 50 MLD,2024-05-31 09:00:00,10.53,26.10,25.33,86.12,-,-,252.50,9.61,113.99,-,-,-,2024053109
STP Sarakki 5 MLD,2024-05-31 08:30:00,7.79,29.80,2.88,5.76,22.18,10.01,9.18,4.44,-,-,-,-,2024053109
Mailasandra STP 75 MLD,2024-05-31 08:45:00,6.55,27.80,5.8,9.28,49.38,15.90,18.45,27.80,1.58,-,-,-,2024053109
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053109
KR Puram STP 20 MLD,2024-05-31 09:00:00,6.78,27.20,2.14,4.28,62.15,12.58,60.03,8.70,1.53,-,-,-,2024053109
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053109
35MLD Agaram STP,2024-05-31 08:45:00,7.18,28.50,0.45,1.84,29.44,5.03,2.47,6.46,-,-,-,-,2024053109
Chikka_Bagur_5_MLD_STP,2024-05-31 09:00:00,7.76,28.00,1.74,3.5,46.50,6.40,11.20,12.80,-,-,-,-,2024053109
Yelahanka 10MLD TTP,2024-05-31 09:00:00,7.31,27.40,1.9,5.29,42.90,7.80,6.70,8.58,2.25,0.22,-,-,2024053109
40MLD OLD Rajacanal STP,2024-05-31 09:00:00,7.26,27.30,1.77,4.43,34.80,9.50,12.80,8.43,3.63,0.88,-,-,2024053109
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053109
4_MLD_Madiwala_STP,2024-05-31 09:00:00,7.61,27.20,0.84,2.4,34.90,4.13,3.95,8.73,-,-,-,-,2024053109
150MLD STP_K&C valley,2024-05-31 08:45:00,7.42,-,1.36,6.73,-,7.21,8.38,-,-,0.54,-,-,2024053109
20Mld KR Puram STP New,2024-05-31 08:45:00,7.7,-,4.59,4.75,41.24,6.34,6.75,9.27,-,-,0.00,4.44,2024053109
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053109
2MLD Ulsoor STP,2024-05-31 09:00:00,7.04,29.10,0.59,2.95,25.48,3.57,4.08,5.10,3.64,-,-,-,2024053110
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053110
KADUGODI 6 MLD STP,2024-05-31 09:45:00,7.71,23.10,0.5,4.79,38.31,7.34,11.02,6.65,2.95,-,-,-,2024053110
HORAMAVU 20 MLD,2024-05-31 09:45:00,7.62,31.50,1.06,2.6,40.06,8.78,9.80,5.67,4.24,-,-,-,2024053110
K AND C VALLEY 60 MLD,2024-05-31 09:52:00,6.71,29.80,0.83,2.5,28.60,4.21,6.22,9.82,6.89,-,-,-,2024053110
NAGASANDRA 20 MLD,2024-05-31 09:45:00,7.72,28.20,0.6,2.4,-,-,-,-,4.21,-,-,-,2024053110
RAJACANAL 40 MLD,2024-05-31 09:45:00,7.71,29.20,0.87,2.3,28.65,3.64,4.13,8.03,4.18,-,-,-,2024053110
YELLAMALAPACHETTY 15 MLD,2024-05-31 09:45:00,16.94,-,1.88,7.53,60.07,7.94,18.82,5.69,7.53,-,-,-,2024053110
BELLANDUR 90 MLD,2024-05-31 09:45:00,7.61,29.20,0.53,3.4,27.02,4.89,6.63,5.40,3.44,-,-,-,2024053110
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053110
NAGASANDRA OLD 20 MLD,2024-05-31 09:45:00,7.33,26.60,1.62,2.43,49.13,9.27,16.21,0.00,4.05,-,-,-,2024053110
4MLD Cubbon Park TTP,2024-05-31 10:00:00,7.3,29.10,0.89,5.56,17.39,1.29,0.93,5.04,3.27,-,-,-,2024053110
KADABEESANAHALLI 50 MLD,2024-05-31 10:00:00,10.51,26.40,24.82,84.39,-,-,250.26,7.17,111.69,-,-,-,2024053110
STP Sarakki 5 MLD,2024-05-31 09:30:00,7.81,29.70,2.79,5.58,22.28,10.15,9.18,4.46,-,-,-,-,2024053110
Mailasandra STP 75 MLD,2024-05-31 09:45:00,6.52,28.70,6.71,10.74,49.09,15.46,18.40,27.62,1.60,-,-,-,2024053110
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053110
KR Puram STP 20 MLD,2024-05-31 10:00:00,6.76,27.60,2.08,4.16,51.31,12.53,13.35,7.18,2.18,-,-,-,2024053110
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053110
35MLD Agaram STP,2024-05-31 09:45:00,7.19,28.50,0.44,1.8,29.48,5.03,2.42,6.47,-,-,-,-,2024053110
Chikka_Bagur_5_MLD_STP,2024-05-31 10:00:00,7.71,28.00,1.6,3.2,45.20,7.10,9.00,14.20,-,-,-,-,2024053110
Yelahanka 10MLD TTP,2024-05-31 10:00:00,7.32,27.20,2.01,5.71,42.80,7.80,6.80,8.57,2.25,0.21,-,-,2024053110
40MLD OLD Rajacanal STP,2024-05-31 10:00:00,7.39,27.50,1.7,4.25,37.60,9.00,13.90,9.09,3.69,0.85,-,-,2024053110
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053110
4_MLD_Madiwala_STP,2024-05-31 10:00:00,7.61,27.20,0.82,2.4,34.89,4.13,3.94,8.72,-,-,-,-,2024053110
150MLD STP_K&C valley,2024-05-31 09:45:00,7.45,-,1.36,6.73,-,7.21,8.38,-,-,0.54,-,-,2024053110
20Mld KR Puram STP New,2024-05-31 09:45:00,7.69,-,4.59,4.74,41.30,6.34,6.75,8.95,-,-,0.00,6.16,2024053110
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053110
2MLD Ulsoor STP,2024-05-31 09:00:00,7.04,29.10,0.59,2.95,25.48,3.57,4.08,5.10,3.64,-,-,-,2024053111
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053111
KADUGODI 6 MLD STP,2024-05-31 10:45:00,7.82,23.00,0.5,4.86,38.37,7.34,11.14,6.65,2.95,-,-,-,2024053111
HORAMAVU 20 MLD,2024-05-31 10:45:00,7.6,31.60,1.09,2.6,40.18,8.81,9.83,5.87,4.36,-,-,-,2024053111
K AND C VALLEY 60 MLD,2024-05-31 10:53:30,6.7,30.10,0.83,2.5,28.34,4.29,5.80,10.26,6.89,-,-,-,2024053111
NAGASANDRA 20 MLD,2024-05-31 09:45:00,7.72,28.20,0.6,2.4,-,-,-,-,4.21,-,-,-,2024053111
RAJACANAL 40 MLD,2024-05-31 10:45:00,7.71,29.50,0.85,2.3,28.42,3.53,4.05,7.96,4.08,-,-,-,2024053111
YELLAMALAPACHETTY 15 MLD,2024-05-31 10:51:30,17.85,-,1.98,7.93,-,-,19.83,5.69,7.93,-,-,-,2024053111
BELLANDUR 90 MLD,2024-05-31 10:45:00,7.61,29.50,0.55,3.4,27.03,4.86,6.74,5.41,3.58,-,-,-,2024053111
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024053111
NAGASANDRA OLD 20 MLD,2024-05-31 09:45:00,7.33,26.60,1.62,2.43,49.13,9.27,16.21,0.00,4.05,-,-,-,2024053111
4MLD Cubbon Park TTP,2024-05-31 11:00:00,7.29,29.10,0.89,5.51,17.39,1.28,0.93,5.04,3.26,-,-,-,2024053111
KADABEESANAHALLI 50 MLD,2024-05-31 11:00:00,10.19,26.90,12.81,43.55,-,-,253.88,15.47,57.65,-,-,-,2024053111
STP Sarakki 5 MLD,2024-05-31 10:30:00,7.87,29.60,2.93,5.86,22.31,10.20,9.22,4.46,-,-,-,-,2024053111
Mailasandra STP 75 MLD,2024-05-31 10:45:00,6.53,29.20,6.89,11.02,49.06,15.38,18.45,27.60,1.57,-,-,-,2024053111
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024053111
KR Puram STP 20 MLD,2024-05-31 11:00:00,6.76,28.00,2.03,4.06,51.44,12.70,13.41,7.20,2.37,-,-,-,2024053111
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024053111
35MLD Agaram STP,2024-05-31 10:45:00,6.95,28.60,0.45,1.84,28.49,4.86,2.47,6.25,-,-,-,-,2024053111
Chikka_Bagur_5_MLD_STP,2024-05-31 11:00:00,7.8,27.70,2.0,4.0,44.40,7.00,8.40,14.00,-,-,-,-,2024053111
Yelahanka 10MLD TTP,2024-05-31 11:00:00,7.32,27.20,1.93,5.43,42.70,7.80,6.80,8.56,2.25,0.22,-,-,2024053111
40MLD OLD Rajacanal STP,2024-05-31 11:00:00,7.45,27.60,1.63,4.07,37.50,9.20,13.60,9.38,3.72,0.81,-,-,2024053111
Hennur 1MLD TTP,2024-05-29 21:45:00,6.92,29.90,1.17,1.75,21.10,2.70,3.90,5.06,4.26,0.23,-,-,2024053111
4_MLD_Madiwala_STP,2024-05-31 11:00:00,7.61,27.20,0.81,2.3,34.89,4.14,3.94,8.72,-,-,-,-,2024053111
150MLD STP_K&C valley,2024-05-31 10:45:00,7.41,-,1.36,6.73,-,7.21,8.38,-,-,0.54,-,-,2024053111
20Mld KR Puram STP New,2024-05-31 10:45:00,7.69,-,2.72,3.46,41.30,6.34,6.75,8.95,-,-,0.00,6.19,2024053111
10 MLD STP HULIMAVU,2024-05-30 13:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,5.13,5.59,2024053111
2MLD Ulsoor STP,2024-05-31 09:00:00,7.04,29.10,0.59,2.95,25.48,3.57,4.08,5.10,3.64,-,-,-,2024053112
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024053112
KADUGODI 6 MLD STP,2024-05-31 11:45:00,7.81,23.40,0.5,4.92,38.36,7.33,11.14,6.65,2.95,-,-,-,2024053112
HORAMAVU 20 MLD,2024-05-31 11:45:00,7.64,31.90,1.1,2.6,40.39,8.84,9.90,5.91,4.40,-,-,-,2024053112
K AND C VALLEY 60 MLD,2024-05-31 11:53:30,6.71,30.30,0.84,2.5,28.65,4.29,6.12,9.88,6.97,-,-,-,2024053112
NAGASANDRA 20 MLD,2024-05-31 11:15:00,7.69,28.90,0.61,2.44,-,-,-,-,4.34,-,-,-,2024053112
RAJACANAL 40 MLD,2024-05-31 11:45:00,7.7,29.60,0.88,2.3,28.42,3.52,4.04,7.92,4.22,-,-,-,2024053112
YELLAMALAPACHETTY 15 MLD,2024-05-31 12:00:00,7.08,-,0.79,3.15,28.99,7.75,7.86,5.19,3.15,-,-,-,2024053112
BELLANDUR 90 MLD,2024-05-31 11:45:00,7.61,29.80,0.56,3.3,27.01,4.86,6.59,5.40,3.64,-,-,-,2024053112
