stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
CHIKKABANAVARA 5 MLD,2024-01-16 17:30:00,7.41,22.80,0.36,3.30,35.94,4.81,6.24,11.42,2.88,-,-,-,2024011618
KADUGODI 6 MLD STP,2024-01-16 17:45:00,7.76,25.20,0.40,4.20,38.37,6.9,18.63,6.59,2.36,-,-,-,2024011618
HORAMAVU 20 MLD,2024-01-16 17:45:00,7.69,28.00,0.79,3.30,36.95,7.69,9.59,3.83,3.16,-,-,-,2024011618
K AND C VALLEY 60 MLD,2024-01-16 17:55:00,6.77,25.90,0.51,4.50,42.64,10.3,5.86,12.78,4.23,-,-,-,2024011618
NAGASANDRA 20 MLD,2024-01-16 17:45:00,7.81,24.60,0.71,2.84,92.35,12.3,16.54,8.59,3.71,-,-,-,2024011618
RAJACANAL 40 MLD,2024-01-16 17:45:00,7.63,25.60,0.95,3.20,29.36,3.52,5.81,8.09,4.56,-,-,-,2024011618
YELLAMALAPACHETTY 15 MLD,2024-01-16 17:45:00,7.03,26.05,0.52,2.08,16.04,4.98,3.72,4.05,2.99,-,-,-,2024011618
BELLANDUR 90 MLD,2024-01-16 17:45:00,7.80,26.00,0.56,1.60,27.25,5.34,7.69,5.45,3.14,-,-,-,2024011618
DODDABELE 20 MLD,2024-01-16 17:45:00,6.90,25.40,0.89,3.10,42.16,5.51,12.2,10.95,4.14,-,-,-,2024011618
NAGASANDRA OLD 20 MLD,2024-01-16 17:45:00,7.07,23.30,2.03,3.05,58.36,10.96,18.42,5.99,3.15,-,-,-,2024011618
4MLD Cubbon Park TTP,2024-01-16 17:45:00,6.95,27.00,0.67,4.72,17.35,1.22,0.96,5.03,3.35,-,-,-,2024011618
KADABEESANAHALLI 50 MLD,2024-01-16 15:15:00,-,-,-,-,42.54,8.78,8.53,-,-,-,-,-,2024011618
STP Sarakki 5 MLD,2024-01-16 17:45:00,7.97,26.20,0.64,1.28,18.75,4.88,5.71,3.75,-,-,-,-,2024011618
Mailasandra STP 75 MLD,2024-01-16 17:45:00,7.47,24.10,16.81,26.90,47.17,10.23,18.92,14.08,2.27,-,-,-,2024011618
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011618
KR Puram STP 20 MLD,2024-01-16 17:45:00,7.14,24.40,1.70,3.40,63.23,5.02,79.46,8.85,0.25,-,-,-,2024011618
1.5 MLD Lalbagh TTP,2024-01-16 18:00:00,7.09,27.40,0.55,2.55,18.25,1.47,1.14,2.41,1.53,-,-,-,2024011618
35MLD Agaram STP,2024-01-16 18:00:00,7.09,24.60,0.77,3.16,29.07,4.96,4.23,6.38,-,-,-,-,2024011618
Chikka_Bagur_5_MLD_STP,2024-01-16 18:00:00,7.84,24.20,4.80,9.60,43.00,6.6,7.5,13.20,-,-,-,-,2024011618
Yelahanka 10MLD TTP,2024-01-16 18:00:00,7.30,22.90,0.51,1.43,47.60,9.6,6.3,9.52,3.20,0.22,-,-,2024011618
40MLD OLD Rajacanal STP,2024-01-16 18:00:00,7.58,23.20,0.54,0.97,26.10,9.3,13.8,6.53,3.79,0.27,-,-,2024011618
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011618
4_MLD_Madiwala_STP,2024-01-16 18:00:00,7.74,21.90,1.30,3.80,34.40,2.78,3.59,8.60,-,-,-,-,2024011618
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011618
20Mld KR Puram STP New,2024-01-16 10:15:00,0.00,-,0.00,0.00,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011618
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011618
2MLD Ulsoor STP,2024-01-16 16:00:00,7.17,25.70,0.01,0.05,30.38,4.25,4.86,6.08,4.34,-,-,-,2024011619
CHIKKABANAVARA 5 MLD,2024-01-16 18:30:00,7.43,22.80,0.36,3.3,36.15,4.82,6.27,11.68,2.88,-,-,-,2024011619
KADUGODI 6 MLD STP,2024-01-16 18:45:00,7.9,25.20,0.4,4.25,38.79,6.88,20.44,6.53,2.36,-,-,-,2024011619
HORAMAVU 20 MLD,2024-01-16 18:45:00,7.61,27.70,0.79,3.3,37.00,7.69,9.62,3.97,3.16,-,-,-,2024011619
K AND C VALLEY 60 MLD,2024-01-16 18:58:00,6.07,25.30,0.36,4.4,42.74,10.28,5.73,12.48,2.99,-,-,-,2024011619
NAGASANDRA 20 MLD,2024-01-16 18:45:00,7.8,24.20,0.68,2.72,92.56,11.93,16.77,8.44,3.64,-,-,-,2024011619
RAJACANAL 40 MLD,2024-01-16 18:45:00,7.64,25.50,0.95,3.2,29.43,3.52,5.9,8.10,4.56,-,-,-,2024011619
YELLAMALAPACHETTY 15 MLD,2024-01-16 18:45:00,7.03,26.04,0.52,2.08,17.26,4.99,3.73,4.05,3.12,-,-,-,2024011619
BELLANDUR 90 MLD,2024-01-16 18:45:00,7.81,25.80,0.55,1.6,27.24,5.36,7.59,5.45,3.08,-,-,-,2024011619
DODDABELE 20 MLD,2024-01-16 18:45:00,6.86,25.50,0.91,3.2,45.88,5.46,17.97,10.74,4.12,-,-,-,2024011619
NAGASANDRA OLD 20 MLD,2024-01-16 18:45:00,7.05,23.30,2.18,3.27,60.61,10.82,20.37,6.40,6.44,-,-,-,2024011619
4MLD Cubbon Park TTP,2024-01-16 18:45:00,6.89,27.10,0.68,4.72,17.35,1.22,0.96,5.03,3.40,-,-,-,2024011619
KADABEESANAHALLI 50 MLD,2024-01-16 18:45:00,7.23,22.40,0.88,3.96,43.07,8.8,8.58,8.32,3.52,-,-,-,2024011619
STP Sarakki 5 MLD,2024-01-16 18:45:00,7.97,26.20,0.65,1.3,18.75,4.88,5.74,3.75,-,-,-,-,2024011619
Mailasandra STP 75 MLD,2024-01-16 18:45:00,7.47,23.80,16.26,26.02,47.14,10.2,18.92,14.13,2.36,-,-,-,2024011619
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011619
KR Puram STP 20 MLD,2024-01-16 18:45:00,7.15,24.00,1.68,3.36,63.54,4.24,82.85,8.90,0.26,-,-,-,2024011619
1.5 MLD Lalbagh TTP,2024-01-16 19:00:00,7.07,26.70,0.62,3.0,18.22,1.46,1.13,2.83,2.11,-,-,-,2024011619
35MLD Agaram STP,2024-01-16 19:00:00,7.1,24.80,0.79,3.24,29.11,4.97,4.35,6.39,-,-,-,-,2024011619
Chikka_Bagur_5_MLD_STP,2024-01-16 19:00:00,7.8,24.20,5.34,10.7,43.00,6.6,7.4,13.20,-,-,-,-,2024011619
Yelahanka 10MLD TTP,2024-01-16 19:00:00,7.3,22.90,0.51,1.46,47.80,9.4,5.8,9.56,3.22,0.22,-,-,2024011619
40MLD OLD Rajacanal STP,2024-01-16 19:00:00,7.59,23.20,0.6,1.08,26.10,9.4,13.8,6.53,3.80,0.30,-,-,2024011619
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011619
4_MLD_Madiwala_STP,2024-01-16 19:00:00,7.74,22.00,1.3,3.8,34.39,2.79,3.59,8.60,-,-,-,-,2024011619
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011619
20Mld KR Puram STP New,2024-01-16 10:15:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011619
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011619
2MLD Ulsoor STP,2024-01-16 19:30:00,7.11,25.50,0.4,2.0,30.03,4.2,4.8,6.01,4.29,-,-,-,2024011620
CHIKKABANAVARA 5 MLD,2024-01-16 19:30:00,7.44,22.60,0.35,3.3,35.75,4.76,6.19,11.88,2.80,-,-,-,2024011620
KADUGODI 6 MLD STP,2024-01-16 19:45:00,7.89,25.20,0.4,4.25,38.79,6.88,20.6,6.54,2.36,-,-,-,2024011620
HORAMAVU 20 MLD,2024-01-16 19:45:00,7.67,27.50,0.76,3.4,37.03,7.71,9.6,4.01,3.04,-,-,-,2024011620
K AND C VALLEY 60 MLD,2024-01-16 19:55:00,6.07,22.60,0.65,4.4,51.88,9.94,23.1,11.88,5.39,-,-,-,2024011620
NAGASANDRA 20 MLD,2024-01-16 19:45:00,7.8,24.10,0.68,2.72,92.55,11.65,16.94,8.31,3.62,-,-,-,2024011620
RAJACANAL 40 MLD,2024-01-16 19:45:00,7.64,25.50,0.95,3.2,29.44,3.52,5.92,8.09,4.56,-,-,-,2024011620
YELLAMALAPACHETTY 15 MLD,2024-01-16 19:45:00,7.02,25.99,0.52,2.08,16.40,5.0,3.71,4.05,0.89,-,-,-,2024011620
BELLANDUR 90 MLD,2024-01-16 19:45:00,7.82,25.60,0.54,1.6,27.24,5.35,7.63,5.45,3.02,-,-,-,2024011620
DODDABELE 20 MLD,2024-01-16 19:45:00,6.84,25.40,0.9,3.2,46.37,5.48,19.14,10.65,4.10,-,-,-,2024011620
NAGASANDRA OLD 20 MLD,2024-01-16 19:45:00,7.06,23.20,2.27,3.4,62.91,10.62,23.41,6.50,3.41,-,-,-,2024011620
4MLD Cubbon Park TTP,2024-01-16 19:45:00,6.9,27.10,0.68,4.72,17.35,1.22,0.96,5.03,3.40,-,-,-,2024011620
KADABEESANAHALLI 50 MLD,2024-01-16 20:00:00,7.22,22.20,0.88,3.96,43.09,8.81,8.57,8.37,3.52,-,-,-,2024011620
STP Sarakki 5 MLD,2024-01-16 19:45:00,7.96,26.20,0.63,1.26,18.75,4.88,5.71,3.75,-,-,-,-,2024011620
Mailasandra STP 75 MLD,2024-01-16 19:45:00,7.43,23.60,15.79,25.26,47.13,10.16,18.89,14.19,2.14,-,-,-,2024011620
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011620
KR Puram STP 20 MLD,2024-01-16 19:45:00,7.15,23.90,1.74,3.48,62.52,4.39,78.65,8.75,0.26,-,-,-,2024011620
1.5 MLD Lalbagh TTP,2024-01-16 20:00:00,7.06,26.20,0.67,3.22,18.21,1.46,1.13,3.11,2.39,-,-,-,2024011620
35MLD Agaram STP,2024-01-16 20:00:00,7.07,24.80,0.78,3.2,28.99,4.95,4.29,6.36,-,-,-,-,2024011620
Chikka_Bagur_5_MLD_STP,2024-01-16 20:00:00,7.83,24.50,5.53,11.1,42.80,6.6,7.3,13.20,-,-,-,-,2024011620
Yelahanka 10MLD TTP,2024-01-16 20:00:00,7.3,22.90,0.51,1.46,47.90,9.6,6.0,9.60,3.21,0.21,-,-,2024011620
40MLD OLD Rajacanal STP,2024-01-16 20:00:00,7.6,23.20,0.65,1.17,26.10,9.4,13.8,6.53,3.80,0.32,-,-,2024011620
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011620
4_MLD_Madiwala_STP,2024-01-16 20:00:00,7.77,21.90,1.29,3.7,34.40,2.71,3.6,8.60,-,-,-,-,2024011620
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011620
20Mld KR Puram STP New,2024-01-16 10:15:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011620
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011620
2MLD Ulsoor STP,2024-01-16 20:45:00,7.1,25.40,0.42,2.1,29.47,4.13,4.72,5.89,4.21,-,-,-,2024011621
CHIKKABANAVARA 5 MLD,2024-01-16 20:30:00,7.41,22.60,0.35,3.3,35.78,4.81,6.19,11.37,2.80,-,-,-,2024011621
KADUGODI 6 MLD STP,2024-01-16 20:45:00,7.78,25.10,0.4,4.15,38.47,6.9,19.32,6.58,2.36,-,-,-,2024011621
HORAMAVU 20 MLD,2024-01-16 20:45:00,7.65,27.40,0.73,3.5,37.00,7.71,9.59,4.04,2.92,-,-,-,2024011621
K AND C VALLEY 60 MLD,2024-01-16 20:56:30,6.13,21.90,0.6,4.9,52.22,9.96,23.03,13.35,4.98,-,-,-,2024011621
NAGASANDRA 20 MLD,2024-01-16 20:30:00,7.81,24.30,0.7,2.8,101.37,11.6,18.82,7.40,3.63,-,-,-,2024011621
RAJACANAL 40 MLD,2024-01-16 20:45:00,7.64,25.50,0.94,3.2,29.42,3.52,5.9,8.11,4.51,-,-,-,2024011621
YELLAMALAPACHETTY 15 MLD,2024-01-16 20:45:00,6.96,25.77,0.52,2.06,40.90,4.96,4.56,4.03,0.52,-,-,-,2024011621
BELLANDUR 90 MLD,2024-01-16 20:45:00,7.82,25.50,0.54,1.6,27.24,5.35,7.59,5.45,3.02,-,-,-,2024011621
DODDABELE 20 MLD,2024-01-16 20:45:00,6.83,25.30,0.9,3.2,46.44,5.51,18.88,10.72,4.10,-,-,-,2024011621
NAGASANDRA OLD 20 MLD,2024-01-16 20:45:00,7.05,23.20,2.21,3.32,62.95,10.29,24.16,5.17,3.29,-,-,-,2024011621
4MLD Cubbon Park TTP,2024-01-16 20:45:00,6.92,27.10,0.68,4.72,17.36,1.22,0.96,5.03,3.40,-,-,-,2024011621
KADABEESANAHALLI 50 MLD,2024-01-16 21:00:00,7.27,22.10,0.88,3.96,43.30,8.81,8.58,8.33,3.52,-,-,-,2024011621
STP Sarakki 5 MLD,2024-01-16 20:45:00,7.97,26.10,0.64,1.28,18.75,4.89,5.73,3.75,-,-,-,-,2024011621
Mailasandra STP 75 MLD,2024-01-16 20:45:00,7.38,23.50,15.43,24.69,47.23,10.08,18.79,13.52,1.27,-,-,-,2024011621
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011621
KR Puram STP 20 MLD,2024-01-16 20:45:00,7.15,23.80,1.76,3.52,63.71,4.44,83.07,8.92,0.26,-,-,-,2024011621
1.5 MLD Lalbagh TTP,2024-01-16 21:00:00,7.06,25.90,0.69,3.4,18.21,1.46,1.13,3.06,2.18,-,-,-,2024011621
35MLD Agaram STP,2024-01-16 21:00:00,7.08,24.80,0.78,3.2,29.03,4.96,4.29,6.37,-,-,-,-,2024011621
Chikka_Bagur_5_MLD_STP,2024-01-16 21:00:00,7.88,24.30,5.12,10.2,43.20,6.7,7.7,13.40,-,-,-,-,2024011621
Yelahanka 10MLD TTP,2024-01-16 21:00:00,7.31,22.90,0.54,1.5,47.80,9.9,6.4,9.58,3.25,0.21,-,-,2024011621
40MLD OLD Rajacanal STP,2024-01-16 21:00:00,7.6,23.20,0.7,1.26,26.00,9.3,13.8,6.50,3.80,0.35,-,-,2024011621
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011621
4_MLD_Madiwala_STP,2024-01-16 21:00:00,7.78,21.90,1.29,3.7,34.39,2.77,3.6,8.60,-,-,-,-,2024011621
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011621
20Mld KR Puram STP New,2024-01-16 10:15:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011621
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011621
2MLD Ulsoor STP,2024-01-16 20:45:00,7.1,25.40,0.42,2.1,29.47,4.13,4.72,5.89,4.21,-,-,-,2024011622
CHIKKABANAVARA 5 MLD,2024-01-16 21:30:00,7.42,22.50,0.35,3.3,35.06,4.76,6.03,11.25,2.80,-,-,-,2024011622
KADUGODI 6 MLD STP,2024-01-16 21:45:00,7.91,25.20,0.4,4.22,38.86,6.88,21.0,6.53,2.36,-,-,-,2024011622
HORAMAVU 20 MLD,2024-01-16 21:45:00,7.57,27.50,0.74,3.5,37.00,7.7,9.61,4.01,2.96,-,-,-,2024011622
K AND C VALLEY 60 MLD,2024-01-16 21:56:30,6.24,21.90,0.45,4.3,50.16,9.85,19.33,13.49,3.73,-,-,-,2024011622
NAGASANDRA 20 MLD,2024-01-16 21:45:00,7.82,24.20,0.7,2.8,105.61,10.84,20.42,7.79,3.66,-,-,-,2024011622
RAJACANAL 40 MLD,2024-01-16 21:45:00,7.64,25.40,0.94,3.2,29.42,3.52,5.91,8.09,4.51,-,-,-,2024011622
YELLAMALAPACHETTY 15 MLD,2024-01-16 21:45:00,6.96,25.76,0.52,2.06,107.00,5.36,6.01,4.04,-0.34,-,-,-,2024011622
BELLANDUR 90 MLD,2024-01-16 21:45:00,7.82,25.40,0.54,1.6,27.24,5.35,7.57,5.45,3.02,-,-,-,2024011622
DODDABELE 20 MLD,2024-01-16 21:45:00,6.83,25.30,0.9,3.2,46.92,5.49,19.59,10.63,4.10,-,-,-,2024011622
NAGASANDRA OLD 20 MLD,2024-01-16 21:45:00,7.02,23.20,2.23,3.35,63.53,10.12,25.76,5.34,1.91,-,-,-,2024011622
4MLD Cubbon Park TTP,2024-01-16 21:45:00,6.94,27.10,0.68,4.72,17.35,1.22,0.96,5.03,3.40,-,-,-,2024011622
KADABEESANAHALLI 50 MLD,2024-01-16 22:00:00,7.3,21.40,0.88,3.96,43.24,8.8,8.58,8.32,3.52,-,-,-,2024011622
STP Sarakki 5 MLD,2024-01-16 21:45:00,7.97,26.10,0.63,1.26,18.75,4.89,5.73,3.75,-,-,-,-,2024011622
Mailasandra STP 75 MLD,2024-01-16 21:45:00,7.36,23.30,15.26,24.42,47.41,10.23,18.73,13.03,0.92,-,-,-,2024011622
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011622
KR Puram STP 20 MLD,2024-01-16 21:45:00,7.16,23.70,1.74,3.48,68.68,5.09,102.53,9.62,0.25,-,-,-,2024011622
1.5 MLD Lalbagh TTP,2024-01-16 22:00:00,7.06,25.60,0.71,3.5,18.21,1.46,1.13,3.68,2.86,-,-,-,2024011622
35MLD Agaram STP,2024-01-16 21:45:00,7.15,24.70,0.75,3.08,29.32,5.01,4.12,6.43,-,-,-,-,2024011622
Chikka_Bagur_5_MLD_STP,2024-01-16 22:00:00,7.83,24.40,5.26,10.5,43.10,6.6,7.6,13.20,-,-,-,-,2024011622
Yelahanka 10MLD TTP,2024-01-16 22:00:00,7.3,22.90,0.54,1.49,47.90,10.4,7.2,9.58,3.21,0.21,-,-,2024011622
40MLD OLD Rajacanal STP,2024-01-16 22:00:00,7.61,23.20,0.74,1.33,26.10,9.3,13.8,6.53,3.81,0.37,-,-,2024011622
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011622
4_MLD_Madiwala_STP,2024-01-16 22:00:00,7.78,21.80,1.28,3.7,34.40,2.76,3.6,8.60,-,-,-,-,2024011622
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011622
20Mld KR Puram STP New,2024-01-16 10:15:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011622
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011622
2MLD Ulsoor STP,2024-01-16 22:00:00,7.09,25.30,0.42,2.1,29.19,4.09,4.67,5.84,4.17,-,-,-,2024011623
CHIKKABANAVARA 5 MLD,2024-01-16 22:30:00,7.44,22.50,0.35,3.3,33.37,4.71,5.65,11.42,2.80,-,-,-,2024011623
KADUGODI 6 MLD STP,2024-01-16 22:45:00,7.92,25.20,0.4,4.24,38.80,6.88,20.52,6.54,2.36,-,-,-,2024011623
HORAMAVU 20 MLD,2024-01-16 22:45:00,7.52,27.50,0.75,3.4,37.02,7.69,9.63,3.97,3.00,-,-,-,2024011623
K AND C VALLEY 60 MLD,2024-01-16 22:54:30,6.72,25.40,0.49,4.8,42.74,10.36,5.66,12.69,4.07,-,-,-,2024011623
NAGASANDRA 20 MLD,2024-01-16 22:45:00,7.82,24.00,0.67,2.68,110.55,10.54,21.19,6.66,3.61,-,-,-,2024011623
RAJACANAL 40 MLD,2024-01-16 22:45:00,7.65,25.40,0.94,3.2,29.42,3.52,5.89,8.09,4.51,-,-,-,2024011623
YELLAMALAPACHETTY 15 MLD,2024-01-16 22:45:00,6.95,25.75,0.51,2.06,71.03,4.74,6.21,3.90,-0.60,-,-,-,2024011623
BELLANDUR 90 MLD,2024-01-16 22:45:00,7.82,25.40,0.54,1.6,27.24,5.35,7.57,5.45,3.02,-,-,-,2024011623
DODDABELE 20 MLD,2024-01-16 22:45:00,6.83,25.30,0.89,3.3,47.00,5.51,19.67,10.64,4.10,-,-,-,2024011623
NAGASANDRA OLD 20 MLD,2024-01-16 22:45:00,6.98,23.10,2.2,3.3,59.73,10.87,24.02,8.09,6.12,-,-,-,2024011623
4MLD Cubbon Park TTP,2024-01-16 22:45:00,6.95,27.20,0.68,4.7,17.33,1.2,0.96,5.03,3.40,-,-,-,2024011623
KADABEESANAHALLI 50 MLD,2024-01-16 23:00:00,7.25,22.00,0.88,3.96,43.30,8.8,8.61,8.29,3.52,-,-,-,2024011623
STP Sarakki 5 MLD,2024-01-16 22:45:00,7.97,26.10,0.63,1.26,18.75,4.89,5.75,3.75,-,-,-,-,2024011623
Mailasandra STP 75 MLD,2024-01-16 22:45:00,7.36,23.20,15.11,24.18,47.50,10.39,18.75,12.98,0.83,-,-,-,2024011623
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011623
KR Puram STP 20 MLD,2024-01-16 22:45:00,7.15,23.60,1.8,3.6,70.16,5.46,108.49,9.82,0.26,-,-,-,2024011623
1.5 MLD Lalbagh TTP,2024-01-16 23:00:00,7.06,25.20,0.72,3.6,18.13,1.44,1.12,2.94,2.05,-,-,-,2024011623
35MLD Agaram STP,2024-01-16 23:00:00,7.16,24.50,0.75,3.08,29.36,5.01,4.12,6.44,-,-,-,-,2024011623
Chikka_Bagur_5_MLD_STP,2024-01-16 23:00:00,7.83,24.60,5.4,10.8,42.80,6.4,7.4,12.80,-,-,-,-,2024011623
Yelahanka 10MLD TTP,2024-01-16 23:00:00,7.3,22.90,0.55,1.54,48.10,10.7,7.5,9.62,3.18,0.21,-,-,2024011623
40MLD OLD Rajacanal STP,2024-01-16 23:00:00,7.62,23.20,0.78,1.4,26.10,9.3,13.7,6.53,3.81,0.39,-,-,2024011623
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011623
4_MLD_Madiwala_STP,2024-01-16 23:00:00,7.78,21.90,1.28,3.7,34.40,2.72,3.61,8.60,-,-,-,-,2024011623
150MLD STP_K&C valley,2024-01-16 02:30:00,7.39,-,3.57,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011623
20Mld KR Puram STP New,2024-01-16 10:15:00,0.0,-,0.0,0.0,0.00,0.0,0.0,0.00,-,-,4.05,7.38,2024011623
10 MLD STP HULIMAVU,2024-01-13 08:45:00,7.68,-,2.68,3.55,24.68,1.48,4.14,1.20,-,-,0.61,0.70,2024011623
2MLD Ulsoor STP,2024-01-16 23:15:00,7.08,25.20,0.44,2.2,28.49,3.99,4.56,5.70,4.07,-,-,-,2024011700
CHIKKABANAVARA 5 MLD,2024-01-16 23:30:00,7.41,22.50,0.35,3.3,33.02,4.69,5.58,11.45,2.80,-,-,-,2024011700
KADUGODI 6 MLD STP,2024-01-16 23:45:00,7.78,25.40,0.4,4.29,38.50,6.9,19.35,6.57,2.36,-,-,-,2024011700
HORAMAVU 20 MLD,2024-01-16 23:45:00,7.57,27.50,0.75,3.4,37.04,7.7,9.63,4.06,3.00,-,-,-,2024011700
K AND C VALLEY 60 MLD,2024-01-16 23:56:00,6.76,25.40,0.54,4.7,42.63,10.43,5.36,12.97,4.48,-,-,-,2024011700
NAGASANDRA 20 MLD,2024-01-16 23:45:00,7.82,23.90,0.68,2.72,114.92,11.57,22.12,6.93,3.59,-,-,-,2024011700
RAJACANAL 40 MLD,2024-01-16 23:45:00,7.65,25.40,0.94,3.2,29.46,3.53,5.95,8.10,4.51,-,-,-,2024011700
YELLAMALAPACHETTY 15 MLD,2024-01-16 23:45:00,6.94,25.70,0.51,2.06,16.47,4.99,3.7,4.04,0.98,-,-,-,2024011700
BELLANDUR 90 MLD,2024-01-16 23:45:00,7.82,25.30,0.54,1.6,27.24,5.35,7.59,5.45,3.02,-,-,-,2024011700
DODDABELE 20 MLD,2024-01-16 23:45:00,6.84,25.20,0.89,3.3,47.43,5.51,20.23,10.68,4.10,-,-,-,2024011700
NAGASANDRA OLD 20 MLD,2024-01-16 23:45:00,7.11,17.80,8.05,12.08,67.66,12.97,24.79,6.61,7.29,-,-,-,2024011700
4MLD Cubbon Park TTP,2024-01-16 23:45:00,6.97,27.20,0.68,4.7,17.33,1.2,0.97,5.03,3.40,-,-,-,2024011700
KADABEESANAHALLI 50 MLD,2024-01-17 00:00:00,7.27,21.90,0.88,3.95,43.02,8.78,8.56,8.21,3.51,-,-,-,2024011700
STP Sarakki 5 MLD,2024-01-16 23:45:00,7.97,26.10,0.63,1.26,18.75,4.89,5.74,3.75,-,-,-,-,2024011700
Mailasandra STP 75 MLD,2024-01-16 23:45:00,7.35,23.10,14.9,23.84,47.49,10.39,18.74,12.92,0.82,-,-,-,2024011700
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024011700
KR Puram STP 20 MLD,2024-01-16 23:45:00,7.16,23.50,1.8,3.6,71.23,5.1,113.91,9.97,0.26,-,-,-,2024011700
1.5 MLD Lalbagh TTP,2024-01-17 00:00:00,7.06,24.90,0.74,3.68,18.12,1.44,1.12,3.48,2.24,-,-,-,2024011700
35MLD Agaram STP,2024-01-17 00:00:00,7.19,24.50,0.75,3.08,29.48,5.03,4.12,6.47,-,-,-,-,2024011700
Chikka_Bagur_5_MLD_STP,2024-01-17 00:00:00,7.82,24.40,5.19,10.4,43.30,6.6,7.9,13.20,-,-,-,-,2024011700
Yelahanka 10MLD TTP,2024-01-17 00:00:00,7.3,22.90,0.54,1.57,47.80,10.5,7.3,9.56,3.20,0.21,-,-,2024011700
40MLD OLD Rajacanal STP,2024-01-17 00:00:00,7.63,23.20,0.8,1.44,26.10,9.4,13.8,6.53,3.82,0.40,-,-,2024011700
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024011700
4_MLD_Madiwala_STP,2024-01-17 00:00:00,7.78,21.70,1.29,3.7,34.39,2.69,3.6,8.60,-,-,-,-,2024011700
150MLD STP_K&C valley,2024-01-16 23:45:00,7.23,-,3.56,2.36,-,6.0,10.12,-,-,0.41,-,-,2024011700
