stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
HORAMAVU 20 MLD,2024-03-22 00:45:00,7.7,30.60,0.99,3.30,37.48,7.08,11.22,2.74,3.96,-,-,-,2024032201
K AND C VALLEY 60 MLD,2024-03-22 00:53:30,6.82,28.90,0.63,3.00,50.02,12.21,7.67,14.16,5.23,-,-,-,2024032201
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032201
RAJACANAL 40 MLD,2024-03-22 00:45:00,7.65,28.30,1.12,2.80,28.51,3.62,4.02,8.13,5.38,-,-,-,2024032201
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032201
BELLANDUR 90 MLD,2024-03-22 00:45:00,7.76,28.20,0.9,1.60,27.86,6.63,10.62,5.57,5.04,-,-,-,2024032201
DODDABELE 20 MLD,2024-03-22 00:45:00,6.9,28.10,0.33,1.70,45.54,6.92,17.44,10.11,4.14,-,-,-,2024032201
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032201
4MLD Cubbon Park TTP,2024-03-22 00:45:00,6.82,30.70,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032201
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032201
STP Sarakki 5 MLD,2024-03-22 00:45:00,7.77,29.10,0.95,1.90,20.70,7.81,7.49,4.14,-,-,-,-,2024032201
Mailasandra STP 75 MLD,2024-03-22 00:45:00,7.63,23.60,15.22,24.35,49.08,13.01,16.56,3.82,2.91,-,-,-,2024032201
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032201
KR Puram STP 20 MLD,2024-03-22 00:45:00,6.99,26.50,2.64,5.28,67.00,14.37,56.63,9.38,-0.69,-,-,-,2024032201
1.5 MLD Lalbagh TTP,2024-03-22 00:45:00,7.28,27.10,0.43,2.17,18.63,1.51,1.04,34.18,22.89,-,-,-,2024032201
35MLD Agaram STP,2024-03-22 00:45:00,7.17,27.70,0.6,2.46,29.40,5.02,3.3,6.45,-,-,-,-,2024032201
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.3,8.0,14.60,-,-,-,-,2024032201
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032201
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032201
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.7,4.0,5.05,4.35,0.03,-,-,2024032201
4_MLD_Madiwala_STP,2024-03-22 01:00:00,7.58,27.40,1.31,3.80,35.08,4.54,4.1,8.77,-,-,-,-,2024032201
150MLD STP_K&C valley,2024-03-22 00:45:00,7.25,-,1.03,5.72,-,4.5,9.69,-,-,0.99,-,-,2024032201
20Mld KR Puram STP New,2024-03-22 00:45:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,0.00,0.00,2024032201
10 MLD STP HULIMAVU,2024-03-22 00:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.00,0.17,2024032201
2MLD Ulsoor STP,2024-03-21 23:30:00,6.87,28.70,0.5,2.50,13.79,1.93,2.21,2.76,1.97,-,-,-,2024032202
CHIKKABANAVARA 5 MLD,2024-03-22 01:30:00,7.49,21.30,0.09,6.30,27.01,4.06,4.54,9.46,0.72,-,-,-,2024032202
KADUGODI 6 MLD STP,2024-03-22 01:45:00,7.73,28.30,0.3,7.35,53.62,7.84,110.48,7.08,1.77,-,-,-,2024032202
HORAMAVU 20 MLD,2024-03-22 01:45:00,7.74,30.30,0.99,3.40,37.67,7.08,11.42,2.86,3.96,-,-,-,2024032202
K AND C VALLEY 60 MLD,2024-03-22 01:56:30,6.8,28.90,0.63,3.00,50.42,12.19,8.58,14.32,5.23,-,-,-,2024032202
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032202
RAJACANAL 40 MLD,2024-03-22 01:45:00,7.65,28.20,1.14,2.80,28.50,3.62,4.01,8.13,5.47,-,-,-,2024032202
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032202
BELLANDUR 90 MLD,2024-03-22 01:45:00,7.76,28.20,0.9,1.60,27.87,6.65,10.79,5.57,5.04,-,-,-,2024032202
DODDABELE 20 MLD,2024-03-22 01:45:00,6.88,28.50,0.35,1.60,-,-,-,-,4.13,-,-,-,2024032202
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032202
4MLD Cubbon Park TTP,2024-03-22 01:45:00,6.83,30.70,0.66,4.73,17.32,1.23,0.92,5.02,3.30,-,-,-,2024032202
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032202
STP Sarakki 5 MLD,2024-03-22 01:45:00,7.74,29.00,0.96,1.92,20.77,7.91,7.64,4.15,-,-,-,-,2024032202
Mailasandra STP 75 MLD,2024-03-22 01:45:00,7.58,23.60,14.28,22.85,50.21,13.89,16.29,0.00,2.90,-,-,-,2024032202
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032202
KR Puram STP 20 MLD,2024-03-22 01:45:00,6.98,26.40,2.64,5.28,66.36,14.81,53.91,9.29,-0.70,-,-,-,2024032202
1.5 MLD Lalbagh TTP,2024-03-22 01:15:00,7.29,26.70,0.42,2.15,18.63,1.51,1.04,34.38,22.95,-,-,-,2024032202
35MLD Agaram STP,2024-03-22 01:45:00,7.2,27.60,0.61,2.50,29.52,5.04,3.36,6.48,-,-,-,-,2024032202
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.30,8.00,14.60,-,-,-,-,2024032202
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.80,5.60,7.34,14.96,0.23,-,-,2024032202
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.30,10.80,6.57,3.80,0.60,-,-,2024032202
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.70,4.00,5.05,4.35,0.03,-,-,2024032202
4_MLD_Madiwala_STP,2024-03-22 02:00:00,7.58,27.30,1.31,3.80,35.09,4.68,4.13,8.77,-,-,-,-,2024032202
150MLD STP_K&C valley,2024-03-22 01:45:00,7.22,-,1.04,5.73,-,4.47,9.69,-,-,0.99,-,-,2024032202
20Mld KR Puram STP New,2024-03-22 01:45:00,0.0,-,0.0,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,2024032202
10 MLD STP HULIMAVU,2024-03-22 01:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.00,0.17,2024032202
2MLD Ulsoor STP,2024-03-22 02:15:00,6.85,28.40,0.5,2.50,8.19,1.15,1.31,1.64,1.17,-,-,-,2024032203
CHIKKABANAVARA 5 MLD,2024-03-22 02:30:00,7.5,20.90,0.08,6.70,27.03,4.06,4.55,9.60,0.64,-,-,-,2024032203
KADUGODI 6 MLD STP,2024-03-22 02:45:00,7.85,27.80,0.3,7.41,57.55,7.72,141.63,6.65,1.77,-,-,-,2024032203
HORAMAVU 20 MLD,2024-03-22 02:45:00,7.76,30.30,0.95,3.50,37.78,7.08,11.50,2.89,3.80,-,-,-,2024032203
K AND C VALLEY 60 MLD,2024-03-22 02:53:30,6.82,28.80,0.63,3.00,50.12,12.20,7.91,14.18,5.23,-,-,-,2024032203
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032203
RAJACANAL 40 MLD,2024-03-22 02:45:00,7.65,28.20,1.14,2.80,28.50,3.63,4.02,8.14,5.47,-,-,-,2024032203
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032203
BELLANDUR 90 MLD,2024-03-22 02:45:00,7.76,28.20,0.89,1.60,27.91,6.55,11.18,5.58,4.98,-,-,-,2024032203
DODDABELE 20 MLD,2024-03-22 02:45:00,6.94,28.60,0.36,1.60,-,-,-,-,4.16,-,-,-,2024032203
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032203
4MLD Cubbon Park TTP,2024-03-22 02:45:00,6.82,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032203
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032203
STP Sarakki 5 MLD,2024-03-22 02:45:00,7.76,29.00,0.97,1.94,20.83,8.00,7.75,4.17,-,-,-,-,2024032203
Mailasandra STP 75 MLD,2024-03-22 02:45:00,7.51,23.10,13.47,21.55,50.27,13.94,16.22,0.00,2.93,-,-,-,2024032203
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032203
KR Puram STP 20 MLD,2024-03-22 02:45:00,6.97,26.30,2.75,5.50,66.43,14.45,54.54,9.30,-0.70,-,-,-,2024032203
1.5 MLD Lalbagh TTP,2024-03-22 02:30:00,7.31,25.90,0.41,2.12,18.64,1.51,1.04,34.69,23.16,-,-,-,2024032203
35MLD Agaram STP,2024-03-22 02:45:00,7.2,27.60,0.61,2.50,29.52,5.04,3.36,6.48,-,-,-,-,2024032203
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.30,8.00,14.60,-,-,-,-,2024032203
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.80,5.60,7.34,14.96,0.23,-,-,2024032203
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.30,10.80,6.57,3.80,0.60,-,-,2024032203
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.70,4.00,5.05,4.35,0.03,-,-,2024032203
4_MLD_Madiwala_STP,2024-03-22 03:00:00,7.58,27.30,1.31,3.80,35.09,4.64,4.11,8.77,-,-,-,-,2024032203
150MLD STP_K&C valley,2024-03-22 02:45:00,7.21,-,1.03,5.72,-,4.50,9.69,-,-,0.98,-,-,2024032203
20Mld KR Puram STP New,2024-03-22 02:45:00,0.0,-,0.0,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,2024032203
10 MLD STP HULIMAVU,2024-03-22 02:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.00,0.30,2024032203
2MLD Ulsoor STP,2024-03-22 02:15:00,6.85,28.40,0.5,2.50,8.19,1.15,1.31,1.64,1.17,-,-,-,2024032204
CHIKKABANAVARA 5 MLD,2024-03-22 03:30:00,7.52,20.60,0.07,7.00,27.03,4.06,4.55,9.50,0.56,-,-,-,2024032204
KADUGODI 6 MLD STP,2024-03-22 03:45:00,7.84,27.80,0.3,7.29,60.23,7.85,159.03,6.87,1.77,-,-,-,2024032204
HORAMAVU 20 MLD,2024-03-22 03:45:00,7.7,30.40,0.98,3.40,37.54,7.07,11.29,2.98,3.92,-,-,-,2024032204
K AND C VALLEY 60 MLD,2024-03-22 03:56:30,6.82,28.80,0.63,3.00,49.92,12.2,7.54,14.20,5.23,-,-,-,2024032204
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032204
RAJACANAL 40 MLD,2024-03-22 03:45:00,7.66,28.20,1.14,2.80,28.50,3.62,4.01,8.12,5.47,-,-,-,2024032204
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032204
BELLANDUR 90 MLD,2024-03-22 03:45:00,7.76,28.10,0.89,1.60,27.91,6.67,10.96,5.58,4.98,-,-,-,2024032204
DODDABELE 20 MLD,2024-03-22 03:45:00,6.92,28.80,0.37,1.50,69.25,6.69,57.61,9.50,4.15,-,-,-,2024032204
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032204
4MLD Cubbon Park TTP,2024-03-22 03:45:00,6.85,30.60,0.65,4.74,17.33,1.24,0.92,5.03,3.25,-,-,-,2024032204
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032204
STP Sarakki 5 MLD,2024-03-22 03:45:00,7.74,28.90,0.94,1.88,20.78,7.94,7.68,4.16,-,-,-,-,2024032204
Mailasandra STP 75 MLD,2024-03-22 03:45:00,7.42,22.70,12.42,19.87,50.28,13.95,16.2,0.00,2.94,-,-,-,2024032204
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032204
KR Puram STP 20 MLD,2024-03-22 03:45:00,6.97,26.20,2.72,5.44,69.04,14.2,65.81,9.67,-0.70,-,-,-,2024032204
1.5 MLD Lalbagh TTP,2024-03-22 03:45:00,7.32,25.30,0.4,2.05,18.64,1.51,1.04,35.08,23.37,-,-,-,2024032204
35MLD Agaram STP,2024-03-22 03:30:00,7.21,27.50,0.6,2.46,29.56,5.05,3.3,6.49,-,-,-,-,2024032204
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.3,8.0,14.60,-,-,-,-,2024032204
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032204
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032204
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.7,4.0,5.05,4.35,0.03,-,-,2024032204
4_MLD_Madiwala_STP,2024-03-22 04:00:00,7.58,27.20,1.3,3.80,35.09,4.56,4.11,8.77,-,-,-,-,2024032204
150MLD STP_K&C valley,2024-03-22 03:45:00,7.24,-,1.04,5.73,-,4.47,9.69,-,-,0.98,-,-,2024032204
20Mld KR Puram STP New,2024-03-22 03:45:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,0.11,0.00,2024032204
10 MLD STP HULIMAVU,2024-03-22 03:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.00,0.32,2024032204
2MLD Ulsoor STP,2024-03-22 02:15:00,6.85,28.40,0.5,2.50,8.19,1.15,1.31,1.64,1.17,-,-,-,2024032205
CHIKKABANAVARA 5 MLD,2024-03-22 04:30:00,7.53,20.40,0.07,7.40,27.03,4.06,4.55,9.48,0.56,-,-,-,2024032205
KADUGODI 6 MLD STP,2024-03-22 04:45:00,7.71,28.40,0.3,7.41,60.24,7.73,162.63,6.82,1.77,-,-,-,2024032205
HORAMAVU 20 MLD,2024-03-22 04:45:00,7.71,30.60,0.99,3.30,37.55,7.07,11.36,2.80,3.96,-,-,-,2024032205
K AND C VALLEY 60 MLD,2024-03-22 04:52:00,6.82,28.80,0.62,3.00,50.12,12.22,7.93,14.33,5.15,-,-,-,2024032205
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032205
RAJACANAL 40 MLD,2024-03-22 04:45:00,7.66,28.20,1.14,2.80,28.50,3.62,4.03,8.12,5.47,-,-,-,2024032205
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032205
BELLANDUR 90 MLD,2024-03-22 04:45:00,7.77,28.00,0.88,1.60,27.89,6.53,11.03,5.58,4.93,-,-,-,2024032205
DODDABELE 20 MLD,2024-03-22 04:45:00,6.92,28.50,0.36,1.60,-,-,58.48,9.76,4.15,-,-,-,2024032205
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032205
4MLD Cubbon Park TTP,2024-03-22 04:45:00,6.85,30.50,0.65,4.73,17.32,1.23,0.92,5.02,3.25,-,-,-,2024032205
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032205
STP Sarakki 5 MLD,2024-03-22 04:45:00,7.75,28.90,0.96,1.92,20.84,8.03,7.88,4.17,-,-,-,-,2024032205
Mailasandra STP 75 MLD,2024-03-22 04:45:00,7.32,22.90,11.55,18.48,50.25,13.89,16.23,0.00,2.93,-,-,-,2024032205
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032205
KR Puram STP 20 MLD,2024-03-22 04:45:00,6.96,26.10,2.73,5.46,66.68,14.13,56.25,9.34,-0.70,-,-,-,2024032205
1.5 MLD Lalbagh TTP,2024-03-22 04:45:00,7.33,24.90,0.38,1.95,18.64,1.51,1.04,35.35,23.64,-,-,-,2024032205
35MLD Agaram STP,2024-03-22 04:45:00,7.21,27.50,0.6,2.46,29.56,5.05,3.3,6.49,-,-,-,-,2024032205
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.30,8.0,14.60,-,-,-,-,2024032205
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.80,5.6,7.34,14.96,0.23,-,-,2024032205
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.30,10.8,6.57,3.80,0.60,-,-,2024032205
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.70,4.0,5.05,4.35,0.03,-,-,2024032205
4_MLD_Madiwala_STP,2024-03-22 05:00:00,7.58,27.10,1.3,3.80,35.37,4.90,4.67,8.84,-,-,-,-,2024032205
150MLD STP_K&C valley,2024-03-22 04:45:00,7.34,-,1.03,5.73,-,4.50,9.69,-,-,0.98,-,-,2024032205
20Mld KR Puram STP New,2024-03-22 04:45:00,0.0,-,0.0,0.00,0.00,0.00,0.0,0.00,-,-,0.45,0.00,2024032205
10 MLD STP HULIMAVU,2024-03-22 04:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.00,0.35,2024032205
2MLD Ulsoor STP,2024-03-22 05:00:00,6.85,28.30,0.5,2.50,4.27,0.60,0.68,0.85,0.61,-,-,-,2024032206
CHIKKABANAVARA 5 MLD,2024-03-22 05:30:00,7.53,20.40,0.07,7.80,27.03,4.07,4.55,9.62,0.56,-,-,-,2024032206
KADUGODI 6 MLD STP,2024-03-22 05:45:00,7.84,27.80,0.3,7.46,58.94,7.40,149.54,6.58,1.77,-,-,-,2024032206
HORAMAVU 20 MLD,2024-03-22 05:45:00,7.74,30.30,0.99,3.40,37.71,7.08,11.48,2.79,3.96,-,-,-,2024032206
K AND C VALLEY 60 MLD,2024-03-22 05:53:30,6.82,28.80,0.62,3.00,49.90,12.16,7.58,14.15,5.15,-,-,-,2024032206
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032206
RAJACANAL 40 MLD,2024-03-22 05:45:00,7.66,28.20,1.15,2.80,28.50,3.61,4.01,8.11,5.52,-,-,-,2024032206
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032206
BELLANDUR 90 MLD,2024-03-22 05:45:00,7.77,28.00,0.85,1.60,27.87,6.64,10.78,5.57,4.76,-,-,-,2024032206
DODDABELE 20 MLD,2024-03-22 05:45:00,6.93,28.60,0.37,1.60,-,-,58.86,9.21,4.16,-,-,-,2024032206
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032206
4MLD Cubbon Park TTP,2024-03-22 05:45:00,6.85,30.50,0.65,4.73,17.32,1.23,0.92,5.02,3.25,-,-,-,2024032206
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032206
STP Sarakki 5 MLD,2024-03-22 05:45:00,7.79,28.90,0.97,1.94,20.82,7.99,7.7,4.16,-,-,-,-,2024032206
Mailasandra STP 75 MLD,2024-03-22 05:45:00,7.19,23.10,11.03,17.65,50.24,13.86,16.2,0.00,2.93,-,-,-,2024032206
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032206
KR Puram STP 20 MLD,2024-03-22 05:45:00,6.97,26.10,2.67,5.34,66.36,14.63,54.86,9.29,-0.70,-,-,-,2024032206
1.5 MLD Lalbagh TTP,2024-03-22 05:15:00,7.33,24.70,0.38,1.90,18.65,1.51,1.04,35.61,23.92,-,-,-,2024032206
35MLD Agaram STP,2024-03-22 05:45:00,7.33,27.60,0.63,2.58,30.05,5.13,3.46,6.60,-,-,-,-,2024032206
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.30,8.0,14.60,-,-,-,-,2024032206
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.80,5.6,7.34,14.96,0.23,-,-,2024032206
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.30,10.8,6.57,3.80,0.60,-,-,2024032206
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.70,4.0,5.05,4.35,0.03,-,-,2024032206
4_MLD_Madiwala_STP,2024-03-22 06:00:00,7.57,27.10,1.3,3.80,35.08,4.62,4.1,8.77,-,-,-,-,2024032206
150MLD STP_K&C valley,2024-03-22 05:45:00,7.28,-,1.03,5.73,-,4.47,9.69,-,-,0.98,-,-,2024032206
20Mld KR Puram STP New,2024-03-22 05:45:00,0.0,-,0.0,0.00,0.00,0.00,0.0,0.00,-,-,0.63,0.00,2024032206
10 MLD STP HULIMAVU,2024-03-22 05:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.10,0.49,2024032206
2MLD Ulsoor STP,2024-03-22 05:00:00,6.85,28.30,0.5,2.50,4.27,0.6,0.68,0.85,0.61,-,-,-,2024032207
CHIKKABANAVARA 5 MLD,2024-03-22 06:30:00,7.52,20.20,0.08,8.00,27.02,4.07,4.55,9.71,0.64,-,-,-,2024032207
KADUGODI 6 MLD STP,2024-03-22 06:45:00,7.71,27.90,0.3,7.34,58.87,7.55,153.22,6.55,1.77,-,-,-,2024032207
HORAMAVU 20 MLD,2024-03-22 06:45:00,7.76,30.30,0.96,3.50,37.77,7.08,11.52,2.85,3.84,-,-,-,2024032207
K AND C VALLEY 60 MLD,2024-03-22 06:52:00,6.82,28.80,0.62,3.00,49.98,12.21,7.79,14.39,5.15,-,-,-,2024032207
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032207
RAJACANAL 40 MLD,2024-03-22 06:45:00,7.66,28.20,1.15,2.80,28.50,3.61,4.01,8.11,5.52,-,-,-,2024032207
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032207
BELLANDUR 90 MLD,2024-03-22 06:45:00,7.77,28.00,0.84,1.60,27.82,6.59,10.33,5.56,4.70,-,-,-,2024032207
DODDABELE 20 MLD,2024-03-22 06:45:00,6.97,28.60,0.36,1.60,66.24,6.78,52.27,8.74,4.18,-,-,-,2024032207
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032207
4MLD Cubbon Park TTP,2024-03-22 06:45:00,6.81,30.50,0.65,4.73,17.32,1.23,0.92,5.02,3.25,-,-,-,2024032207
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032207
STP Sarakki 5 MLD,2024-03-22 06:45:00,7.75,28.90,0.95,1.90,20.85,8.04,7.81,4.17,-,-,-,-,2024032207
Mailasandra STP 75 MLD,2024-03-22 06:45:00,7.07,23.40,10.58,16.93,50.25,13.87,16.2,0.00,2.90,-,-,-,2024032207
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032207
KR Puram STP 20 MLD,2024-03-22 06:45:00,6.98,25.90,2.61,5.22,66.73,14.91,56.48,9.34,-0.70,-,-,-,2024032207
1.5 MLD Lalbagh TTP,2024-03-22 06:45:00,7.34,24.80,0.35,1.83,18.63,1.51,1.04,35.72,23.67,-,-,-,2024032207
35MLD Agaram STP,2024-03-22 06:45:00,7.3,27.70,0.63,2.58,29.93,5.11,3.46,6.57,-,-,-,-,2024032207
Chikka_Bagur_5_MLD_STP,2024-03-21 18:45:00,7.78,27.20,0.29,0.60,44.00,7.3,8.0,14.60,-,-,-,-,2024032207
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032207
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032207
Hennur 1MLD TTP,2024-03-21 21:45:00,7.07,28.60,0.13,0.19,21.00,2.7,4.0,5.05,4.35,0.03,-,-,2024032207
4_MLD_Madiwala_STP,2024-03-22 07:00:00,7.57,27.00,1.29,3.70,35.08,4.61,4.11,8.77,-,-,-,-,2024032207
150MLD STP_K&C valley,2024-03-22 06:45:00,7.22,-,1.03,5.73,-,4.47,9.69,-,-,0.99,-,-,2024032207
20Mld KR Puram STP New,2024-03-22 06:45:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,0.63,0.00,2024032207
10 MLD STP HULIMAVU,2024-03-22 06:45:00,8.05,-,4.08,3.50,14.58,0.87,2.65,1.20,-,-,0.65,0.49,2024032207
